id,orderNumber,phone,customerName,totalPrice,address,notes,status,paymentStatus,razorpayOrderId,paymentId,paymentLink,isCustom,customImageUrl,deliveryDate,deliveryTime,createdAt,updatedAt
clrc_ord_23,ORD-023,917526614690,Sana Verma,310000,"Sample Address 23","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-04-18 16:24:03,2026-04-18 16:24:03
clrc_ord_24,ORD-024,919850615338,Priya Verma,440000,"Sample Address 24","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-04-27 16:24:03,2026-04-27 16:24:03
clrc_ord_25,ORD-025,918107796096,Rohan Sharma,140000,"Sample Address 25","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-05-08 16:24:03,2026-05-08 16:24:03
clrc_ord_26,ORD-026,918351903844,Vikram Sharma,440000,"Sample Address 26","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-04-26 16:24:03,2026-04-26 16:24:03
clrc_ord_27,ORD-027,918214107414,Ananya Sharma,320000,"Sample Address 27","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-05-10 16:24:03,2026-05-10 16:24:03
clrc_ord_28,ORD-028,918671075799,Neha Sharma,270000,"Sample Address 28","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-23 16:24:03,2026-04-23 16:24:03
clrc_ord_29,ORD-029,918800477440,Vikram Singh,170000,"Sample Address 29","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-05-08 16:24:03,2026-05-08 16:24:03
clrc_ord_30,ORD-030,918222448805,Ananya Das,140000,"Sample Address 30","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-04-19 16:24:03,2026-04-19 16:24:03
clrc_ord_31,ORD-031,917590855683,Aditya Sharma,340000,"Sample Address 31","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-05-12 16:24:03,2026-05-12 16:24:03
clrc_ord_32,ORD-032,918332391157,Ananya Patel,190000,"Sample Address 32","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-04-17 16:24:03,2026-04-17 16:24:03
clrc_ord_33,ORD-033,917170722184,Rohan Khan,140000,"Sample Address 33","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-04-15 16:24:03,2026-04-15 16:24:03
clrc_ord_34,ORD-034,919834333069,Aarav Joshi,240000,"Sample Address 34","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-14 16:24:03,2026-04-14 16:24:03
clrc_ord_35,ORD-035,918921654864,Rohan Patel,210000,"Sample Address 35","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-29 16:24:03,2026-04-29 16:24:03
clrc_ord_36,ORD-036,919508605758,Priya Sharma,390000,"Sample Address 36","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-04-25 16:24:03,2026-04-25 16:24:03
clrc_ord_37,ORD-037,917968000136,Aditya Patel,420000,"Sample Address 37","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-05-04 16:24:03,2026-05-04 16:24:03
clrc_ord_38,ORD-038,919646380501,Ishaan Malhotra,180000,"Sample Address 38","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-14 16:24:03,2026-04-14 16:24:03
clrc_ord_39,ORD-039,918386019334,Aditya Reddy,180000,"Sample Address 39","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-04-14 16:24:03,2026-04-14 16:24:03
clrc_ord_40,ORD-040,919945569723,Meera Gupta,280000,"Sample Address 40","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-04-19 16:24:03,2026-04-19 16:24:03
clrc_ord_41,ORD-041,917556532898,Rohan Khan,130000,"Sample Address 41","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-05-07 16:24:03,2026-05-07 16:24:03
clrc_ord_42,ORD-042,917429132039,Meera Gupta,440000,"Sample Address 42","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-20 16:24:03,2026-04-20 16:24:03
clrc_ord_43,ORD-043,917264034176,Vikram Khan,210000,"Sample Address 43","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-22 16:24:03,2026-04-22 16:24:03
clrc_ord_44,ORD-044,918311792732,Rohan Das,180000,"Sample Address 44","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-04-17 16:24:03,2026-04-17 16:24:03
clrc_ord_45,ORD-045,918831287758,Aarav Khan,420000,"Sample Address 45","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-04-19 16:24:03,2026-04-19 16:24:03
clrc_ord_46,ORD-046,918737990258,Neha Gupta,390000,"Sample Address 46","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-14 16:24:03,2026-04-14 16:24:03
clrc_ord_47,ORD-047,918660189449,Ishaan Verma,120000,"Sample Address 47","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-04-25 16:24:03,2026-04-25 16:24:03
clrc_ord_48,ORD-048,918096683448,Vikram Patel,290000,"Sample Address 48","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-04-29 16:24:03,2026-04-29 16:24:03
clrc_ord_49,ORD-049,917260641792,Priya Sharma,330000,"Sample Address 49","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-05-05 16:24:03,2026-05-05 16:24:03
clrc_ord_50,ORD-050,917890421156,Rohan Patel,150000,"Sample Address 50","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-05-02 16:24:03,2026-05-02 16:24:03
clrc_ord_51,ORD-051,919097771014,Rohan Malhotra,240000,"Sample Address 51","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-05-01 16:24:03,2026-05-01 16:24:03
clrc_ord_52,ORD-052,917026895342,Rohan Sharma,400000,"Sample Address 52","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-04-19 16:24:03,2026-04-19 16:24:03
clrc_ord_53,ORD-053,917233212774,Rohan Singh,220000,"Sample Address 53","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-05-04 16:24:03,2026-05-04 16:24:03
clrc_ord_54,ORD-054,918198721249,Sana Joshi,390000,"Sample Address 54","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-04-24 16:24:03,2026-04-24 16:24:03
clrc_ord_55,ORD-055,918478459850,Sana Gupta,240000,"Sample Address 55","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-05-01 16:24:03,2026-05-01 16:24:03
clrc_ord_56,ORD-056,918354997801,Aditya Singh,260000,"Sample Address 56","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-05-07 16:24:03,2026-05-07 16:24:03
clrc_ord_57,ORD-057,918958678055,Aditya Malhotra,380000,"Sample Address 57","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-05-10 16:24:03,2026-05-10 16:24:03
clrc_ord_58,ORD-058,919063113299,Aarav Singh,310000,"Sample Address 58","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-04-30 16:24:03,2026-04-30 16:24:03
clrc_ord_59,ORD-059,918609260539,Vikram Sharma,440000,"Sample Address 59","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-04-21 16:24:03,2026-04-21 16:24:03
clrc_ord_60,ORD-060,917699601279,Ananya Khan,190000,"Sample Address 60","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-04-19 16:24:03,2026-04-19 16:24:03
clrc_ord_61,ORD-061,917086492154,Aarav Verma,230000,"Sample Address 61","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-24 16:24:03,2026-04-24 16:24:03
clrc_ord_62,ORD-062,918606118193,Ishaan Reddy,310000,"Sample Address 62","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-05-11 16:24:03,2026-05-11 16:24:03
clrc_ord_63,ORD-063,919992799568,Priya Khan,400000,"Sample Address 63","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-04-19 16:24:03,2026-04-19 16:24:03
clrc_ord_64,ORD-064,918483756187,Ishaan Reddy,330000,"Sample Address 64","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-05-01 16:24:03,2026-05-01 16:24:03
clrc_ord_65,ORD-065,917547054771,Aarav Patel,400000,"Sample Address 65","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-05-05 16:24:03,2026-05-05 16:24:03
clrc_ord_66,ORD-066,917982233145,Aarav Patel,430000,"Sample Address 66","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-05-04 16:24:03,2026-05-04 16:24:03
clrc_ord_67,ORD-067,917352407992,Priya Gupta,380000,"Sample Address 67","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-04-22 16:24:03,2026-04-22 16:24:03
clrc_ord_68,ORD-068,919751924107,Aditya Khan,300000,"Sample Address 68","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-28 16:24:03,2026-04-28 16:24:03
clrc_ord_69,ORD-069,918022435850,Ananya Verma,300000,"Sample Address 69","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-04-28 16:24:03,2026-04-28 16:24:03
clrc_ord_70,ORD-070,919085575935,Ananya Reddy,180000,"Sample Address 70","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-05-03 16:24:03,2026-05-03 16:24:03
clrc_ord_71,ORD-071,919267324040,Aditya Patel,440000,"Sample Address 71","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-05-06 16:24:03,2026-05-06 16:24:03
clrc_ord_72,ORD-072,917058816503,Rohan Singh,430000,"Sample Address 72","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-04-21 16:24:03,2026-04-21 16:24:03
clrc_ord_73,ORD-073,917012277546,Ishaan Reddy,210000,"Sample Address 73","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-05-09 16:24:03,2026-05-09 16:24:03
clrc_ord_74,ORD-074,919477199316,Ananya Das,150000,"Sample Address 74","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-04-17 16:24:03,2026-04-17 16:24:03
clrc_ord_75,ORD-075,919072536494,Aditya Khan,370000,"Sample Address 75","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-05-12 16:24:03,2026-05-12 16:24:03
clrc_ord_76,ORD-076,919787312759,Ananya Patel,370000,"Sample Address 76","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-04-27 16:24:03,2026-04-27 16:24:03
clrc_ord_77,ORD-077,919547658104,Meera Singh,160000,"Sample Address 77","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-05-03 16:24:03,2026-05-03 16:24:03
clrc_ord_78,ORD-078,919927083898,Sana Patel,260000,"Sample Address 78","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-05-11 16:24:03,2026-05-11 16:24:03
clrc_ord_79,ORD-079,919071780656,Neha Reddy,430000,"Sample Address 79","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-04-21 16:24:03,2026-04-21 16:24:03
clrc_ord_80,ORD-080,919402769598,Meera Gupta,120000,"Sample Address 80","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-05-09 16:24:03,2026-05-09 16:24:03
clrc_ord_81,ORD-081,918016539267,Aditya Gupta,350000,"Sample Address 81","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-04-25 16:24:03,2026-04-25 16:24:03
clrc_ord_82,ORD-082,918364994761,Neha Singh,370000,"Sample Address 82","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-04-17 16:24:03,2026-04-17 16:24:03
clrc_ord_83,ORD-083,918581717439,Ananya Sharma,310000,"Sample Address 83","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-22 16:24:03,2026-04-22 16:24:03
clrc_ord_84,ORD-084,919960475848,Ishaan Singh,280000,"Sample Address 84","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-14 16:24:03,2026-04-14 16:24:03
clrc_ord_85,ORD-085,917782881455,Rohan Khan,210000,"Sample Address 85","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-04-17 16:24:03,2026-04-17 16:24:03
clrc_ord_86,ORD-086,917483480924,Meera Gupta,310000,"Sample Address 86","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-04-25 16:24:03,2026-04-25 16:24:03
clrc_ord_87,ORD-087,917864654896,Aditya Reddy,260000,"Sample Address 87","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-04-17 16:24:03,2026-04-17 16:24:03
clrc_ord_88,ORD-088,918270791562,Sana Khan,320000,"Sample Address 88","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-20 16:24:03,2026-04-20 16:24:03
clrc_ord_89,ORD-089,919084106790,Rohan Khan,370000,"Sample Address 89","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-05-09 16:24:03,2026-05-09 16:24:03
clrc_ord_90,ORD-090,919099355263,Priya Joshi,310000,"Sample Address 90","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-15,"Afternoon (2 PM - 5 PM)",2026-05-02 16:24:03,2026-05-02 16:24:03
clrc_ord_91,ORD-091,918707204079,Sana Das,340000,"Sample Address 91","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-27 16:24:03,2026-04-27 16:24:03
clrc_ord_92,ORD-092,918944889893,Aditya Khan,120000,"Sample Address 92","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-04-15 16:24:03,2026-04-15 16:24:03
clrc_ord_93,ORD-093,919490195364,Ishaan Verma,300000,"Sample Address 93","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-04-15 16:24:03,2026-04-15 16:24:03
clrc_ord_94,ORD-094,918493010029,Aarav Reddy,340000,"Sample Address 94","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-05-07 16:24:03,2026-05-07 16:24:03
clrc_ord_95,ORD-095,919583386921,Meera Khan,300000,"Sample Address 95","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-05-11 16:24:03,2026-05-11 16:24:03
clrc_ord_96,ORD-096,919530434128,Ananya Joshi,340000,"Sample Address 96","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-14,"Afternoon (2 PM - 5 PM)",2026-05-07 16:24:03,2026-05-07 16:24:03
clrc_ord_97,ORD-097,918738103649,Ishaan Patel,430000,"Sample Address 97","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-05-01 16:24:03,2026-05-01 16:24:03
clrc_ord_98,ORD-098,918975342010,Ishaan Sharma,140000,"Sample Address 98","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-05-07 16:24:03,2026-05-07 16:24:03
clrc_ord_99,ORD-099,918467682720,Rohan Joshi,150000,"Sample Address 99","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-17,"Afternoon (2 PM - 5 PM)",2026-05-06 16:24:03,2026-05-06 16:24:03
clrc_ord_100,ORD-100,919981279500,Neha Gupta,130000,"Sample Address 100","Please deliver fresh",DELIVERED,PAID,,,,false,,2026-05-16,"Afternoon (2 PM - 5 PM)",2026-05-11 16:24:03,2026-05-11 16:24:03
